"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
11.74,8.58,118,2,72.02,25.84,"Alpha","ui","alta","success"
21.11,8.51,107,0,85.96,7.21,"Delta","ui","media","success"
13.37,6.42,133,2,63.89,21.76,"Gamma","ui","baja","success"
10.59,2.83,97,1,73.46,6.88,"Delta","database","baja","rolled_back"
9.49,6.34,105,1,89.05,17.54,"Delta","database","baja","success"
18.74,4.39,116,2,77.35,29.29,"Gamma","database","alta","success"
7.14,8.17,120,2,59.45,30.6,"Beta","api","alta","success"
14.47,3.62,111,1,94.08,11.06,"Beta","auth","media","rolled_back"
14.25,8.59,143,3,76.99,11.3,"Beta","auth","crítica","success"
9.71,13.85,116,4,77.44,2.27,"Alpha","database","baja","success"
18.14,10.94,124,1,63.51,16.83,"Delta","payments","media","success"
9.01,10.49,139,0,65.38,8.29,"Gamma","auth","baja","success"
11.92,7.48,129,3,64.63,26.8,"Gamma","payments","media","success"
13.55,6.33,118,1,88.28,3.99,"Delta","auth","media","success"
21.29,4.44,105,3,85.59,3.22,"Gamma","payments","crítica","success"
14.46,9.54,105,3,77.8,6.33,"Gamma","ui","media","failed"
18.93,9.93,130,4,55.03,1.88,"Alpha","auth","media","rolled_back"
9.09,10.1,150,4,70.93,2.52,"Delta","database","alta","failed"
5.02,6.38,128,2,88.36,9.88,"Beta","payments","media","success"
15.56,7.08,123,2,82.42,1.66,"Alpha","payments","alta","failed"
5.49,4.28,120,2,89.43,19.93,"Alpha","api","media","success"
6.63,7.94,118,2,87.08,5.2,"Alpha","auth","alta","success"
14.44,5.68,120,3,65.01,10.97,"Gamma","payments","alta","success"
11.78,4.53,115,4,48.99,9.37,"Gamma","payments","baja","success"
15.39,5.1,117,4,54.98,11.53,"Delta","payments","media","rolled_back"
17.73,7.69,112,1,80.02,21.53,"Alpha","ui","alta","success"
15.65,8.55,124,0,85.24,28.54,"Delta","database","crítica","success"
13.53,10.18,126,1,87.05,11.95,"Alpha","api","alta","failed"
14.21,3.1,121,2,74.88,9.67,"Gamma","database","alta","success"
12.58,11.86,121,0,64.25,10.65,"Alpha","ui","crítica","success"
18.83,5.74,114,2,71.2,17.49,"Beta","database","alta","success"
12.21,8.84,132,2,100,10.55,"Alpha","ui","media","success"
15.23,10.46,119,1,54.49,44.45,"Delta","payments","alta","rolled_back"
8.24,5.83,133,1,82.26,11.4,"Alpha","auth","baja","success"
12.16,5.62,117,2,79.09,19.64,"Gamma","ui","alta","success"
4.01,8.54,135,3,77.77,6.65,"Delta","database","media","success"
12.55,5.01,133,1,89.51,14.67,"Beta","payments","alta","success"
6.05,6.98,127,3,83.64,7.91,"Delta","auth","media","failed"
11.47,5.61,118,1,74.72,20.45,"Delta","api","alta","success"
11.04,8.68,104,4,77.77,14.26,"Alpha","database","alta","success"
15.89,9.78,118,3,87.62,11.28,"Alpha","auth","baja","success"
9.43,10.65,115,2,59.65,4.73,"Delta","auth","media","success"
9.34,7.21,125,1,81.88,15.43,"Alpha","api","media","success"
4.11,7.78,107,2,57.21,9.92,"Beta","payments","baja","success"
14.48,7.8,107,3,86.66,10.29,"Gamma","database","media","success"
16.35,7.87,125,2,71.12,9.4,"Beta","api","media","success"
11.1,7.48,130,1,85.75,8.21,"Delta","payments","media","success"
17.92,6.1,118,4,76.59,12.47,"Gamma","payments","media","success"
10.36,8.47,116,1,91.28,2.24,"Beta","ui","alta","success"
7.99,6.5,138,3,100,15.75,"Alpha","database","media","failed"
12.92,7.91,122,1,60.59,29.38,"Beta","ui","media","success"
14.75,7.78,123,1,75.98,22.55,"Gamma","auth","baja","success"
6.03,4.82,148,1,100,4.2,"Gamma","api","media","success"
5.46,10.9,117,0,72.3,7.82,"Beta","payments","baja","success"
12.19,8.48,107,1,72.34,3.65,"Beta","database","media","success"
13.92,7.1,131,2,74.39,8.77,"Alpha","database","baja","success"
2.62,9.28,116,0,94.99,15.07,"Delta","api","alta","success"
5.18,5.35,111,4,64.85,12.44,"Delta","auth","baja","success"
13.23,12.7,119,0,68.69,7.91,"Beta","payments","alta","success"
15.55,9.26,107,4,69,25.12,"Delta","ui","media","success"
10.48,7.28,133,2,83.32,8.02,"Gamma","api","media","success"
16.8,10.83,117,1,63.6,2.81,"Alpha","auth","media","success"
9.54,8.42,119,2,90.83,8.17,"Gamma","payments","alta","rolled_back"
11.33,6.53,110,0,70.76,3.7,"Gamma","payments","media","success"
17.4,4.49,118,1,65.05,17.29,"Beta","api","media","failed"
11.67,7.9,112,5,64.44,10.41,"Beta","payments","baja","failed"
12.1,9.55,105,1,64.67,23.46,"Gamma","ui","media","success"
8.4,8.82,119,4,51.26,7.12,"Delta","auth","crítica","success"
12.27,4.51,114,0,82.81,14.53,"Alpha","api","alta","success"
9.42,9.05,111,1,76.99,11.25,"Beta","auth","alta","failed"
4.8,6.61,133,0,87.39,12.41,"Delta","auth","baja","success"
8.12,8.02,121,2,73.74,15.61,"Alpha","payments","media","success"
11.05,11.12,124,0,68.84,15.9,"Delta","payments","alta","failed"
12.65,8.84,137,2,85.52,17.62,"Delta","payments","media","success"
16.27,9.32,141,0,84.1,7.78,"Gamma","database","media","success"
12.15,5.92,111,2,71.87,5.86,"Alpha","payments","media","failed"
11.49,8.56,120,2,57.04,19.95,"Gamma","auth","media","success"
16.42,4.36,131,3,59.73,11.3,"Gamma","payments","baja","success"
21.66,10.15,128,1,74.75,8.77,"Beta","ui","media","success"
11.66,6.1,119,1,100,24.08,"Alpha","payments","media","rolled_back"
16.71,4.97,123,2,80.23,3.35,"Delta","api","media","success"
13.94,5.85,104,2,55.32,17.71,"Gamma","database","media","success"
11.7,9.63,140,3,69.67,16.36,"Beta","api","media","success"
4.32,8.46,122,1,61.61,9.99,"Beta","database","media","success"
8.13,2.89,135,4,83.72,16.31,"Beta","database","alta","success"
9.77,2.56,118,3,63.86,24.45,"Alpha","api","media","success"
7.56,7.01,126,1,91.65,19.74,"Delta","payments","baja","success"
7.36,5.78,100,5,81.94,8.49,"Alpha","ui","baja","success"
10.35,8.1,121,1,100,1.85,"Delta","ui","media","success"
15.81,6.63,111,1,71.12,16.22,"Delta","database","media","success"
8.32,6.92,118,2,75.22,9.98,"Delta","api","media","success"
12.47,8.72,143,1,87.63,5.33,"Alpha","ui","crítica","success"
11.19,9.64,130,1,82.42,17.78,"Gamma","database","alta","failed"
15.17,6.98,147,3,68.62,14.73,"Delta","payments","alta","failed"
12.15,9.16,111,2,85.37,26.02,"Beta","ui","alta","success"
11.33,3.45,120,4,75.29,8.66,"Gamma","ui","media","success"
9.66,6.15,146,3,73.94,8.18,"Delta","api","alta","failed"
15.57,8.7,121,3,62.57,20.79,"Beta","ui","baja","success"
16.56,7.06,115,3,69.56,7.95,"Gamma","auth","crítica","success"
12.08,9.58,112,2,100,5.6,"Gamma","database","media","success"
25.09,5.12,121,3,67.41,23.62,"Alpha","ui","baja","success"
11.99,9.97,103,0,77.25,5.29,"Gamma","auth","crítica","success"
23.7,9.96,120,0,62.95,15.48,"Alpha","database","baja","success"
11.46,8.45,126,0,69.08,9.51,"Gamma","api","baja","success"
5.72,7.83,134,6,96.99,7.83,"Alpha","api","alta","success"
6.3,10.23,112,0,88.59,22.59,"Alpha","auth","alta","success"
8.51,7.44,133,0,79.38,49.43,"Alpha","auth","baja","success"
17.91,8.72,121,0,77.06,15.5,"Beta","database","baja","success"
18.81,5.18,127,2,61,12.63,"Gamma","ui","baja","success"
13.59,6.28,128,2,83.35,6.11,"Delta","ui","media","success"
13.23,8.97,126,1,97,10.69,"Gamma","api","media","success"
9.85,6.51,127,2,79.48,8.35,"Alpha","api","crítica","success"
9.29,7.19,109,2,73.42,26.28,"Delta","payments","crítica","success"
9.13,10.71,119,2,67.59,15.1,"Delta","ui","media","success"
8.52,8.43,116,0,81.61,12.23,"Delta","ui","baja","success"
9.84,9.26,123,3,79.79,31.29,"Alpha","payments","media","success"
9.51,10.54,120,3,65.73,23.46,"Delta","ui","media","success"
14.11,7.35,116,2,100,13.83,"Delta","ui","alta","success"
15.08,7.21,116,1,68.69,18.94,"Delta","auth","alta","success"
18.41,10.6,112,4,70.41,11.66,"Alpha","payments","media","success"
2.21,3.76,122,6,63.87,11.2,"Gamma","payments","baja","success"
13.98,8.94,116,1,68.66,14.42,"Alpha","database","baja","success"
10.73,8.26,143,2,80.96,24.87,"Alpha","auth","alta","success"
10.93,11.96,107,2,78.18,5.27,"Delta","api","media","success"
5.43,7.55,124,5,57,18.28,"Delta","payments","baja","success"
11.87,8.51,130,2,94.03,5.46,"Beta","auth","media","success"
8.9,4.81,113,2,78.92,5.83,"Delta","ui","media","success"
13.42,7.14,133,0,71.31,2.75,"Delta","database","alta","success"
7.55,5.24,119,0,76.05,9.19,"Delta","auth","alta","success"
25.78,9.49,116,4,88.01,9.88,"Beta","api","alta","failed"
8.87,8.21,100,3,72.15,11.31,"Alpha","auth","media","success"
10.87,7.16,119,0,81.89,16.48,"Beta","database","baja","failed"
7.08,8.65,108,1,82.8,28.18,"Gamma","database","media","success"
10.7,11.41,117,5,85.35,4.32,"Beta","api","alta","failed"
20.54,6.34,125,4,81.86,8.37,"Delta","auth","crítica","success"
10.45,9.31,117,1,81.37,6.69,"Beta","database","alta","success"
14.44,8.08,122,0,91.77,5.21,"Alpha","database","media","success"
8.24,5.35,136,2,83.52,9.73,"Beta","api","media","success"
18.15,3.98,121,1,79.3,16.95,"Delta","database","alta","success"
13.87,11.15,131,2,88.16,7.98,"Delta","auth","media","success"
9.13,11.86,103,3,79.84,10.49,"Gamma","database","alta","success"
12.92,11.07,133,1,69.32,11.98,"Delta","payments","crítica","success"
10.45,5.55,121,0,82.51,7.21,"Gamma","auth","alta","success"
14.03,7.09,118,4,87.03,10.78,"Beta","ui","baja","success"
8.76,12.85,122,1,71.54,22.29,"Beta","api","crítica","success"
13.85,9.88,122,1,82.65,11.3,"Beta","database","crítica","success"
18.33,9.65,128,7,54.6,16.39,"Beta","database","crítica","success"
17.05,12.58,137,3,87.96,3.28,"Gamma","auth","media","success"
13.22,5.18,93,0,84.53,2.31,"Gamma","ui","crítica","success"
13.33,6.8,124,1,80.58,12.97,"Alpha","api","baja","success"
13.69,6.68,132,2,72.32,8.96,"Alpha","database","media","rolled_back"
15.59,6.96,120,0,59.11,13.53,"Gamma","payments","alta","success"
13.54,5.28,117,1,87.63,17.89,"Delta","api","baja","success"
14.42,8.23,120,0,68.71,17.26,"Alpha","payments","media","success"
14.55,7.49,116,2,96.98,15.06,"Delta","database","media","rolled_back"
12.91,5.68,107,0,76.62,13.39,"Beta","payments","crítica","success"
14.88,12.63,108,1,72.98,6.84,"Gamma","payments","alta","success"
12.23,8.15,122,3,78.86,9.11,"Delta","database","baja","success"
16.05,1.99,125,2,54.49,29.59,"Alpha","api","alta","rolled_back"
10.29,7.19,120,1,65.93,8.16,"Gamma","ui","baja","success"
12.78,1.59,108,3,87.38,2.06,"Gamma","api","media","success"
12.13,7.39,119,2,89.36,3.29,"Beta","api","alta","success"
7.7,8.94,98,0,80.82,14.96,"Beta","database","baja","success"
16.8,6.62,118,1,87.05,3.68,"Gamma","ui","alta","success"
7.35,7.92,110,3,80.77,19.85,"Alpha","payments","media","rolled_back"
17.22,8.83,119,2,76.19,2.84,"Beta","auth","media","success"
7.73,7.04,102,0,75.85,12.61,"Alpha","payments","alta","success"
8.07,11.45,142,4,71.23,6.71,"Delta","database","alta","success"
15.44,12.7,116,1,81.18,16.51,"Beta","payments","crítica","success"
11.67,10.03,130,3,80.93,18.52,"Gamma","payments","alta","success"
4.62,10.41,119,4,58.12,16.7,"Delta","ui","media","success"
18.01,13.84,108,4,61.77,17.03,"Delta","api","media","success"
2.05,7.67,129,2,82.28,21.39,"Gamma","auth","media","success"
9.23,8.44,115,3,78.06,19.87,"Delta","database","alta","success"
5.92,4.11,126,5,98.72,18.05,"Gamma","database","media","success"
9.73,7.84,125,3,75.36,8.13,"Gamma","ui","media","rolled_back"
12.35,6.66,120,3,65.88,8.3,"Alpha","auth","alta","success"
10.67,7.65,128,0,89.53,3.45,"Alpha","auth","baja","failed"
9.68,8.31,145,5,97.27,18.85,"Beta","database","alta","success"
11.34,7.67,130,1,100,4.09,"Alpha","auth","baja","success"
13.08,7.29,145,0,88.09,13.18,"Alpha","api","baja","success"
8.58,1.8,137,1,65.43,21.84,"Beta","api","media","success"
3.7,11.04,114,1,66.56,5.54,"Delta","ui","baja","success"
8.3,9.58,100,0,63.64,7.07,"Delta","payments","media","success"
4.38,3.5,122,1,85.26,23.07,"Beta","auth","media","failed"
14.54,8.08,118,1,75.69,1.77,"Delta","database","media","success"
19.48,11.59,124,4,98.07,4.12,"Gamma","ui","media","success"
7.42,12.45,117,2,65.25,4.49,"Delta","database","media","success"
8.46,14.16,119,1,84.12,22.04,"Alpha","payments","media","success"
8.5,6.61,101,1,88.2,13.29,"Alpha","auth","baja","success"
15.15,10.38,109,1,87.81,1.81,"Alpha","ui","media","success"
12.13,11.54,116,4,79.1,10.67,"Alpha","database","alta","success"
13.96,6.08,100,1,58.03,31.84,"Beta","auth","media","success"
15.09,9.46,123,3,66.27,2.35,"Delta","auth","baja","success"
12.99,8.76,107,0,89.53,11.34,"Alpha","auth","media","success"
13.79,11.2,118,1,68.35,20.41,"Beta","api","media","success"
7.35,8.64,127,4,91.32,23.12,"Gamma","database","alta","success"
11.75,7.38,113,1,62,9.03,"Beta","auth","alta","success"
9.54,9.22,119,1,73.94,16.25,"Gamma","ui","media","success"
6.78,5.34,110,4,87.35,5.2,"Delta","payments","media","success"
7.32,9.66,124,4,84.12,6.63,"Gamma","api","baja","success"
15.75,7.09,113,0,80.96,12.79,"Alpha","database","media","success"
6.8,9.14,115,1,72.31,6.67,"Alpha","ui","media","success"
10.38,8.58,125,1,71.27,21.09,"Delta","ui","media","success"
15.93,8.7,132,2,81.45,2.75,"Delta","auth","baja","success"
13.32,6.19,138,1,68.88,16.68,"Alpha","payments","alta","success"
14.61,7.73,126,1,83.02,20.85,"Alpha","payments","baja","success"
13.33,6.91,108,1,63.56,13.46,"Alpha","ui","alta","success"
11.4,9.5,125,0,87.91,10.9,"Alpha","ui","baja","success"
3.2,13.04,130,2,85.04,1.83,"Gamma","database","baja","success"
9.56,9.41,109,2,82.41,23.33,"Beta","payments","media","success"
6.49,4.96,98,0,71.21,8.14,"Beta","payments","alta","success"
10.49,5.08,136,1,93.53,18.88,"Delta","database","alta","success"
20.22,8.06,95,0,92.72,18.77,"Gamma","ui","alta","success"
12.55,10.5,139,1,85.93,10.29,"Gamma","auth","media","success"
9.12,11.54,108,3,77.99,15.34,"Gamma","database","media","success"
15.55,5.23,125,1,100,18.62,"Gamma","api","media","success"
13.97,8.26,121,4,71.09,17.88,"Alpha","api","alta","success"
11.68,8.33,148,0,73.21,2.24,"Beta","api","baja","success"
11.09,7.72,110,0,54.58,15.06,"Delta","payments","alta","success"
11.42,4.9,128,2,88.06,6.38,"Delta","payments","baja","rolled_back"
11.71,9.56,120,1,82.35,8.05,"Beta","database","media","success"
14.48,3.22,103,1,73.76,4.67,"Beta","database","media","success"
12.51,9.72,108,3,82.46,10.12,"Gamma","ui","baja","success"
9.49,4.05,116,3,85.73,9.78,"Gamma","api","baja","success"
15.34,7.16,114,3,82.74,20.18,"Beta","database","alta","failed"
9.21,7.63,120,3,70.64,10,"Beta","ui","crítica","success"
17.24,6.32,138,0,70.86,7.23,"Beta","auth","baja","success"
8.08,6.58,117,4,81.21,14.16,"Delta","api","baja","success"
14.99,9.18,116,3,59.99,3.74,"Alpha","payments","crítica","success"
17.03,11.25,124,4,63.37,10.95,"Delta","api","crítica","success"
16.89,8.09,124,5,83.7,14.97,"Beta","auth","media","success"
11.55,6.51,124,1,65.86,8.73,"Alpha","ui","media","rolled_back"
14.77,6.34,107,1,71.62,13.07,"Gamma","database","media","failed"
3.45,9.79,134,2,97.25,12.11,"Delta","database","crítica","success"
13.78,6.84,121,1,80.53,13.61,"Alpha","auth","baja","success"
11.56,4.13,102,4,84.01,6.85,"Delta","database","baja","success"
14.4,8.11,117,2,100,6.38,"Alpha","payments","baja","success"
12.44,10.28,116,2,79.97,26.82,"Gamma","payments","baja","success"
17.18,9.15,118,4,69.07,13.87,"Beta","payments","alta","success"
11.32,12.27,110,1,87.11,8.56,"Beta","ui","crítica","success"
14.93,14.17,121,3,66.98,10.17,"Beta","auth","crítica","success"
11.58,9.56,111,3,72.04,8.57,"Delta","payments","baja","success"
14.62,7.55,126,1,77.27,6.27,"Gamma","payments","baja","success"
7.07,11.17,108,1,77.46,2.3,"Beta","ui","alta","success"
14.43,9.87,122,1,86.37,9.12,"Alpha","api","crítica","success"
10.44,13.3,106,2,67.45,1.45,"Gamma","api","alta","success"
13.58,8.87,121,1,81.52,7.71,"Gamma","database","media","success"
8.5,7.59,113,0,100,23.5,"Gamma","auth","baja","success"
14.17,10.11,127,1,66.3,14.28,"Alpha","database","baja","success"
23.97,8.55,125,2,86.21,16.19,"Gamma","api","baja","success"
18.16,9.01,127,2,70.18,6.35,"Beta","auth","crítica","failed"
15.92,11.36,115,6,87.13,7.89,"Gamma","api","baja","success"
9.52,4.82,120,2,96.84,20.5,"Alpha","api","baja","success"
13.3,6.51,122,2,70.09,8.05,"Beta","database","crítica","failed"
11.37,6.21,121,1,64.31,5.46,"Beta","auth","baja","success"
4.06,5.71,120,2,71.69,12.28,"Gamma","ui","media","success"
11.04,8.14,115,1,78.1,1.89,"Alpha","api","media","success"
10.73,6.81,122,1,86.5,13.38,"Delta","auth","alta","success"
11.64,9.71,108,1,68.97,8.67,"Gamma","database","baja","success"
9.87,11.22,130,3,76.93,35.36,"Gamma","ui","alta","success"
14.61,6.29,130,1,88.52,9.04,"Beta","auth","media","success"
19.67,9.03,121,1,68.71,9.21,"Beta","ui","media","success"
16.62,8.79,120,1,69.87,8.01,"Delta","api","media","failed"
14.64,5.67,104,2,78.4,11.19,"Gamma","database","media","success"
12.22,8.64,116,1,62.41,13.18,"Delta","payments","media","success"
12.3,6.04,117,1,85.81,14,"Beta","payments","media","success"
16.63,5.34,128,3,80.63,13.94,"Gamma","database","alta","success"
17.13,3.42,125,3,74.71,6.74,"Gamma","ui","alta","success"
9.63,12.28,113,2,88.55,10.78,"Gamma","ui","baja","success"
15.8,7.68,126,4,96.09,12.57,"Beta","auth","media","rolled_back"
7.27,7.17,119,6,59.41,3.41,"Delta","payments","media","success"
7.23,11.58,128,1,76.08,12.6,"Gamma","api","media","success"
18.38,13.33,110,1,74.73,14.32,"Gamma","auth","media","success"
12.15,6.19,130,4,88.06,9.77,"Alpha","ui","media","success"
12.14,4.96,120,1,88.1,12.92,"Delta","auth","media","success"
15.92,7.8,100,2,78.1,6.77,"Delta","ui","baja","success"
11.21,4.37,91,1,70.53,8.56,"Alpha","auth","crítica","success"
8.61,6.45,120,1,67.05,18.97,"Gamma","api","alta","success"
12.55,7.74,114,2,100,19.56,"Alpha","ui","media","failed"
5.17,6.69,118,4,78.06,12.58,"Beta","payments","media","failed"
10.11,12.21,123,2,78.32,7.95,"Delta","auth","media","success"
11.37,8.58,116,3,54.4,7.89,"Alpha","api","baja","success"
6.23,8.31,105,1,75.17,6.36,"Delta","payments","media","failed"
12.74,12.18,124,2,94.75,18.59,"Gamma","api","media","failed"
9.07,11.78,126,0,75.73,6.38,"Gamma","payments","baja","success"
16.46,7.21,116,1,70.5,24.01,"Beta","auth","alta","rolled_back"
10.88,8.03,118,4,75.31,0.68,"Gamma","ui","media","success"
7.64,5.6,126,3,85.5,16.06,"Gamma","api","media","success"
12.96,6.28,144,9,63.4,12.1,"Delta","ui","alta","success"
11.79,4.38,123,1,51.58,11.47,"Beta","api","crítica","success"
12.16,9.63,127,2,78.24,10.25,"Beta","api","baja","success"
12.86,7.43,109,2,81.44,10.18,"Alpha","database","alta","rolled_back"
10.42,9.41,121,2,74.46,7.4,"Beta","api","media","success"
10.69,7.47,120,0,86.85,17.34,"Beta","api","alta","success"
14.59,4.34,109,2,85.5,9.54,"Delta","payments","crítica","success"
18.51,5.35,130,3,72.61,6.56,"Gamma","auth","baja","failed"
4.3,9.87,118,2,81.75,34.08,"Gamma","api","media","success"
11.46,6.09,113,5,85.03,10.15,"Delta","api","media","success"
15.92,4.44,115,3,76.83,10.38,"Alpha","database","crítica","success"
7.28,3.95,115,2,81.09,11.56,"Alpha","payments","alta","success"
16.67,6.51,114,1,89.3,15.55,"Beta","payments","crítica","success"
10.48,8.86,119,4,90.16,9.27,"Delta","payments","alta","success"
14.83,7.13,124,0,85.7,7.44,"Beta","payments","alta","success"
17.9,6.67,116,0,86.6,12.96,"Delta","database","baja","success"
15.59,7.83,138,3,94.85,25.61,"Gamma","database","baja","success"
16.86,8.2,106,0,90.93,11.29,"Beta","auth","media","success"
3.17,10.35,116,2,67,15.52,"Gamma","auth","media","success"
6.91,8.16,135,4,64.14,32.59,"Gamma","api","media","success"
